"state_census_code","state","sector","observations","employment","members","covered","p_members","p_covered","state_abbreviation","year"
23,"Pennsylvania","Private",4435,4686481.17580831,434100.732,468187.52215,0.0926282852888107,0.0999017208814621,"PA",2011
23,"Pennsylvania","Private",4531,4796103.67789166,375415.633458333,408402.036358333,0.078275129199028,0.085152879357338,"PA",2012
23,"Pennsylvania","Private",4573,4857045.84265,376744.956525,404428.774075,0.0775666907429695,0.083266407251358,"PA",2013
23,"Pennsylvania","Private",4513,4912438.75419167,378982.278575001,410317.848916667,0.0771474838256836,0.0835263058543205,"PA",2014
23,"Pennsylvania","Private",4256,4958290.37909168,425350.074816667,452050.128283333,0.0857856348156929,0.0911705642938614,"PA",2015
23,"Pennsylvania","Private",4379,5064075.38854167,374549.83915,397335.7077,0.0739621371030807,0.0784616470336914,"PA",2016
23,"Pennsylvania","Private",4107,4941819.68530834,367288.4454,392017.965816667,0.0743225067853928,0.0793266445398331,"PA",2017
23,"Pennsylvania","Private",3975,5022580.51665001,403529.041666667,421495.342791667,0.0803429707884789,0.0839200764894485,"PA",2018
23,"Pennsylvania","Private",3726,5035433.74509166,357315.087875,395837.957133333,0.0709601417183876,0.0786105021834373,"PA",2019
23,"Pennsylvania","Private",3170,4693729.97937499,384186.202783333,419498.52115,0.0818509384989738,0.0893742367625237,"PA",2020
23,"Pennsylvania","Private",3228,4731909.95695834,343891.169991667,366604.639041667,0.0726749151945114,0.077474981546402,"PA",2021
23,"Pennsylvania","Private",3231,4932347.24277501,362744.026125,386459.073391667,0.0735438913106918,0.0783519595861435,"PA",2022
31,"Ohio","Private",5674,3415923.98583333,768805.813333333,829811.425833334,0.225065261125565,0.242924436926842,"OH",1983
31,"Ohio","Private",6051,3586050.97,753450.870833335,804474.358333335,0.210106015205383,0.224334329366684,"OH",1984
31,"Ohio","Private",6274,3606255.67666668,746985.769166666,793436.179166667,0.207136109471321,0.220016613602638,"OH",1985
31,"Ohio","Private",6616,3693569.54833333,709847.37,757319.099166667,0.192184656858444,0.205037176609039,"OH",1986
31,"Ohio","Private",6701,3757959.19833332,731748.525000001,775654.383333334,0.194719657301903,0.206403091549873,"OH",1987
31,"Ohio","Private",6735,3806133.39833331,708852.528333334,750894.478333334,0.186239540576935,0.197285383939743,"OH",1988
31,"Ohio","Private",7048,3953006.38833332,690099.055,723084.634166667,0.174575746059418,0.182920172810555,"OH",1989
31,"Ohio","Private",7097,3925625.7425,687902.690000001,734064.136666667,0.175233900547028,0.186992898583412,"OH",1990
31,"Ohio","Private",6991,3894172.2,635944.365000001,674253.364166667,0.163306683301926,0.173144206404686,"OH",1991
31,"Ohio","Private",6992,3890050.50333334,613309.460000001,653925.665833334,0.15766105055809,0.168102100491524,"OH",1992
31,"Ohio","Private",6943,3938678.24500001,621341.668333333,664452.486666667,0.157753854990005,0.168699353933334,"OH",1993
31,"Ohio","Private",6703,4020781.19843334,596050.206966667,640459.071249999,0.148242384195328,0.159287229180336,"OH",1994
31,"Ohio","Private",6673,4119809.080575,599450.814849999,648032.709483332,0.145504519343376,0.157296776771545,"OH",1995
31,"Ohio","Private",5068,4118310.6328,623920.696566667,658442.542383334,0.151499181985855,0.159881711006165,"OH",1996
31,"Ohio","Private",5242,4276679.96439168,616801.593966667,653357.377283333,0.144224405288696,0.152772098779678,"OH",1997
31,"Ohio","Private",5242,4236666.71999168,615836.588241666,650039.95445,0.145358756184578,0.153431937098503,"OH",1998
31,"Ohio","Private",5420,4347211.02064999,581291.524908333,608886.126108333,0.133715972304344,0.140063628554344,"OH",1999
31,"Ohio","Private",5442,4380737.85869168,540336.610775,579375.834575,0.123343743383884,0.132255300879478,"OH",2000
31,"Ohio","Private",5319,4357283.54571666,538188.656075,574147.30655,0.123514719307423,0.131767258048058,"OH",2001
31,"Ohio","Private",5213,4298981.34825834,497819.603316667,529710.457,0.115799434483051,0.123217664659023,"OH",2002
31,"Ohio","Private",5022,4379512.93479167,492346.583933333,526036.228825,0.11242039501667,0.120112955570221,"OH",2003
31,"Ohio","Private",4727,4335473.89780002,455800.937583333,485666.487158333,0.105132900178432,0.112021543085575,"OH",2004
31,"Ohio","Private",4581,4304367.81454998,466477.975458333,497119.712733333,0.108373165130615,0.115491919219494,"OH",2005
31,"Ohio","Private",4454,4427765.838525,410902.478225,440321.194808333,0.0928013101220131,0.0994454547762871,"OH",2006
31,"Ohio","Private",4285,4384816.02845834,393631.1085,422558.565933333,0.0897714048624039,0.096368595957756,"OH",2007
31,"Ohio","Private",4155,4261304.12793336,397144.089541666,425581.529191667,0.0931977778673172,0.0998711958527565,"OH",2008
31,"Ohio","Private",4083,4095531.57950834,363162.511608334,390935.402675,0.088672861456871,0.0954541265964508,"OH",2009
31,"Ohio","Private",3946,4061810.00472499,342366.473033333,366808.81205,0.0842891409993172,0.0903067365288734,"OH",2010
31,"Ohio","Private",3912,4131514.795,356092.257633333,395192.366841667,0.0861892700195312,0.0956531390547752,"OH",2011
31,"Ohio","Private",3852,4160549.52428331,350966.749325,383280.332358333,0.0843558609485626,0.0921225249767303,"OH",2012
31,"Ohio","Private",3894,4150009.69760834,317031.987916667,357914.072025,0.0763930752873421,0.0862441509962082,"OH",2013
31,"Ohio","Private",4011,4348836.20281668,322971.979841667,369341.62885,0.0742662996053696,0.0849288403987885,"OH",2014
31,"Ohio","Private",3809,4266609.43135834,355305.769533333,394218.14095,0.0832759067416191,0.09239611774683,"OH",2015
31,"Ohio","Private",3819,4308998.57033333,329588.318991667,384680.5365,0.0764883831143379,0.0892737656831741,"OH",2016
31,"Ohio","Private",3776,4393604.13767499,345099.770141667,382642.993375,0.078545942902565,0.0870909094810486,"OH",2017
31,"Ohio","Private",3509,4339540.85158334,319239.493658333,365282.989541667,0.0735652670264244,0.0841754898428917,"OH",2018
31,"Ohio","Private",3290,4406357.81423334,305339.786441667,342298.28115,0.0692952796816826,0.0776828154921532,"OH",2019
31,"Ohio","Private",2816,4050009.39690834,287710.9829,316772.241275,0.0710395872592926,0.0782151892781258,"OH",2020
31,"Ohio","Private",2867,4270722.63318334,278807.567208333,304803.637991667,0.0652834624052048,0.071370504796505,"OH",2021
31,"Ohio","Private",2592,4282456.682825,322963.240108333,351047.142108333,0.0754154101014137,0.0819733068346977,"OH",2022
33,"Illinois","Private",5511,3695193.03249999,795769.864166666,866299.991666666,0.215352714061737,0.234439715743065,"IL",1983
33,"Illinois","Private",5686,3830267.80749999,761856.12,816832.48,0.198904141783714,0.213257282972336,"IL",1984
33,"Illinois","Private",6307,3962306.35749999,762602.375,802549.981666667,0.192464262247086,0.202546164393425,"IL",1985
33,"Illinois","Private",6361,4029948.95916667,761461.207499999,807528.1625,0.188950583338737,0.200381740927696,"IL",1986
33,"Illinois","Private",6345,4046459.63833332,751295.35,803242.665833333,0.18566732108593,0.198505043983459,"IL",1987
33,"Illinois","Private",6426,4129035.86916666,722391.975833334,771853.8325,0.174954161047935,0.186933189630508,"IL",1988
33,"Illinois","Private",6687,4262299.03583332,711526.361666667,765003.783333333,0.166934877634048,0.179481491446495,"IL",1989
33,"Illinois","Private",6702,4237860.06333332,700199.890833333,752339.285,0.165224879980087,0.177528113126755,"IL",1990
33,"Illinois","Private",6645,4209564.61833334,684017.353333333,729443.880833334,0.162491232156754,0.173282504081726,"IL",1991
